error_distribution,day,avg_price,price_volatility,milp_net_profit,ppo_net_profit,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_exec_time,ppo_exec_time,milp_utilization,ppo_utilization,milp_cumulative,ppo_cumulative,milp_throughput_cum,ppo_throughput_cum,ppo_arbitrage_throughput,ppo_activation_throughput,ppo_total_throughput
uniform,1,95.55813683562333,23.791233636978447,4432.525444733373,2058.626156275521,176.602244733373,-19.997313844419327,4355.9232,2094.4654944409513,100.0,15.842024321010731,0.0,2712.861324872463,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.495739221572876,0.027091026306152344,0.5,0.0072463768115942065,4432.525444733373,2058.626156275521,1.52,7.6041716740851495,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,2,82.08723996277698,22.38376505555918,4018.201979283368,2107.8677336718774,192.98229928336693,44.20860340698903,3925.219680000001,2079.961592064936,100.0,16.302461800047528,0.0,2440.645228477832,0.0,23.34768853492425,1942.8227706228054,113.79113290720663,0.10626745223999023,0.027010202407836914,0.5,0.014367816091954025,8450.72742401674,4166.493889947398,3.04,15.429353338107962,0.6896551724137931,7.135526491609019,7.8251816640228125
uniform,3,81.77862283174728,19.27722629490675,4029.5937115626657,2057.346810069378,177.5972315626651,40.333357222261874,3951.9964800000007,2033.0798558575223,100.0,16.06640301040638,0.0,2457.2648281097363,0.0,23.34768853492425,1895.9410344153916,113.79113290720663,0.10696148872375488,0.029699087142944336,0.5,0.014367816091954025,12480.321135579406,6223.840700016776,4.5600000000000005,23.141226783103022,0.6896551724137931,7.022218272581268,7.711873444995062
uniform,4,89.42705178675055,22.94887910050355,4443.993837045388,2111.141076730726,196.52503704538722,47.48194646583781,4347.4688000000015,2079.961592064936,100.0,16.302461800047528,0.0,2744.363555764896,0.0,23.34768853492425,1942.8227706228054,113.79113290720663,0.10583209991455078,0.0271451473236084,0.5,0.014367816091954025,16924.314972624794,8334.981776747503,6.08,30.966408447125836,0.6896551724137931,7.135526491609019,7.8251816640228125
uniform,5,89.73922861852304,20.97342098605987,4449.089235170441,1985.879722388332,191.08123517044018,-23.407161222926774,4358.008000000001,2024.8928491426284,100.0,15.60596553136958,0.0,2714.6982128490913,0.0,28.176711746600716,1882.9250044888208,113.79113290720663,0.09577727317810059,0.02708888053894043,0.5,0.0072463768115942065,21373.404207795233,10320.861499135835,7.6,38.45727190218324,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,6,88.19691199516744,22.08783812762239,4422.790292430458,2011.8804144649728,187.94549243045796,-20.097378237195052,4334.8448,2047.5837582335373,100.0,15.60596553136958,0.0,2705.2994636124063,0.0,28.176711746600716,1905.6159135797302,113.79113290720663,0.12215757369995117,0.026217222213745117,0.5,0.0072463768115942065,25796.19450022569,12332.741913600808,9.12,45.94813535724064,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,7,89.29004388564353,24.373765168004773,4460.875052874794,2057.9025684936146,196.27825287479357,-20.720901626326,4364.5968,2094.4654944409513,100.0,15.842024321010731,0.0,2728.9308583484035,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.10158991813659668,0.02700066566467285,0.5,0.0072463768115942065,30257.069553100486,14390.644482094423,10.639999999999999,53.55230703132579,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,8,90.98888547132698,24.361042792644177,4455.275606870134,2058.312455976802,183.54440687013323,-20.311014143138333,4371.7312,2094.4654944409513,100.0,15.842024321010731,0.0,2728.6168622332443,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.09586906433105469,0.028123140335083008,0.5,0.0072463768115942065,34712.34515997062,16448.956938071227,12.159999999999998,61.15647870541094,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,9,79.3093697011217,19.690341863265832,4008.517807544944,2101.544779552889,166.00660754494248,37.88564928800064,3942.5112000000013,2079.961592064936,100.0,16.302461800047528,0.0,2465.337792669387,0.0,23.34768853492425,1942.8227706228054,113.79113290720663,0.10856962203979492,0.02315831184387207,0.5,0.014367816091954025,38720.86296751556,18550.501717624116,13.679999999999998,68.98166036943375,0.6896551724137931,7.135526491609019,7.8251816640228125
uniform,10,80.47458712028997,20.492507965523867,3999.8625975933473,2033.788975023573,166.689797593347,-19.65790858768623,3933.1728000000007,2069.0528491426285,100.0,15.60596553136958,0.0,2451.356337046152,0.0,28.176711746600716,1927.0850044888207,113.79113290720663,0.08976244926452637,0.027106523513793945,0.5,0.0072463768115942065,42720.72556510891,20584.29069264769,15.199999999999998,76.47252382449115,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,11,85.71444573567375,23.441018507847307,4440.80878040843,2062.29752203348,172.4247804084287,-16.32594808646033,4368.384000000001,2094.4654944409513,100.0,15.842024321010731,0.0,2740.6721942522495,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.11130404472351074,0.026602745056152344,0.5,0.0072463768115942065,47161.534345517335,22646.58821468117,16.72,84.0766954985763,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,12,88.01024999731855,20.564409416886882,4445.633443107035,2010.9573133409501,170.1150431070354,-21.020479361217614,4375.5184,2047.5837582335373,100.0,15.60596553136958,0.0,2740.9284601821705,0.0,28.176711746600716,1905.6159135797302,113.79113290720663,0.1182558536529541,0.024157047271728516,0.5,0.0072463768115942065,51607.16778862437,24657.54552802212,18.24,91.5675589536337,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,13,86.59660289117387,22.350084450024116,4435.373808786579,2011.5535302206079,179.61380878657914,-20.424262481560035,4355.759999999999,2047.5837582335373,100.0,15.60596553136958,0.0,2720.201634032034,0.0,28.176711746600716,1905.6159135797302,113.79113290720663,0.09897208213806152,0.02712249755859375,0.5,0.0072463768115942065,56042.54159741095,26669.09905824273,19.759999999999998,99.05842240869109,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,14,88.27578401602047,19.68353494201407,4438.798752919296,1991.0348983204801,179.3091529192951,-18.251985290778727,4359.489600000001,2024.8928491426284,100.0,15.60596553136958,0.0,2743.862323688291,0.0,28.176711746600716,1882.9250044888208,113.79113290720663,0.10796070098876953,0.020082473754882812,0.5,0.0072463768115942065,60481.34035033025,28660.133956563208,21.279999999999998,106.54928586374848,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,15,85.33888045225613,23.689810820613708,4439.929695465281,2037.2588530023556,189.11369546528118,-16.188030608903375,4350.816,2069.0528491426285,100.0,15.60596553136958,0.0,2710.608384558039,0.0,28.176711746600716,1927.0850044888207,113.79113290720663,0.1108248233795166,0.027690887451171875,0.5,0.0072463768115942065,64921.27004579553,30697.392809565565,22.799999999999997,114.04014931880587,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,16,77.4565413339472,19.320176277694465,3988.460097158692,2120.227898164267,147.481057158691,35.09967699028775,3940.979040000001,2101.430682974027,100.0,16.302461800047528,0.0,2447.9331321302216,0.0,23.34768853492425,1964.2918615318963,113.79113290720663,0.10838913917541504,0.026890277862548828,0.5,0.014367816091954025,68909.73014295423,32817.62070772983,24.319999999999997,121.86533098282868,0.6896551724137931,7.135526491609019,7.8251816640228125
uniform,17,76.7688835292059,21.79433135686027,4023.8293378894086,1604.7899650392314,171.83285788940782,-15.235435135697553,3951.9964800000007,1632.479395670845,100.0,12.453995495915919,0.0,2471.7321187196767,0.0,29.666066337385594,1349.7542812838458,253.05904804961335,0.08523082733154297,0.018993854522705078,0.5,0.0072463768115942065,72933.55948084363,34422.41067276906,25.839999999999996,127.84324882086833,0.3478260869565219,5.630091751083119,5.977917838039641
uniform,18,87.06897422060221,22.364422236755967,4433.261606782943,2060.190481538287,187.49520678294178,-18.43298858165394,4345.766400000001,2094.4654944409513,100.0,15.842024321010731,0.0,2744.799197109855,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.09274053573608398,0.02509903907775879,0.5,0.0072463768115942065,77366.82108762657,36482.60115430735,27.359999999999996,135.44742049495346,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,19,82.95392994050128,24.628405271333843,4433.787725530692,1580.9134048422618,177.48212553069246,-17.642904423576233,4356.3056,1611.010304761754,100.0,12.453995495915919,0.0,2724.3881753181035,0.0,29.666066337385594,1328.285190374755,253.05904804961335,0.11679577827453613,0.02957320213317871,0.5,0.0072463768115942065,81800.60881315726,38063.51455914961,28.879999999999995,141.4253383329931,0.3478260869565219,5.630091751083119,5.977917838039641
uniform,20,82.60020912336067,24.303778721802527,4415.314644150689,1605.1298485748275,159.55464415068974,-14.895551600101493,4355.759999999999,1632.479395670845,100.0,12.453995495915919,0.0,2723.1434968153426,0.0,29.666066337385594,1349.7542812838458,253.05904804961335,0.11095285415649414,0.030000925064086914,0.5,0.0072463768115942065,86215.92345730794,39668.64440772444,30.399999999999995,147.40325617103275,0.3478260869565219,5.630091751083119,5.977917838039641
uniform,21,81.20828187948342,24.558608323078438,4430.66765901014,1605.3274976153052,188.688459010139,-16.02135410627388,4341.979200000001,1633.5012165418425,100.0,12.152364820263339,0.0,2741.5720373043823,0.0,29.666066337385594,1372.7506449202094,231.0845052842472,0.10235166549682617,0.022121667861938477,0.5,0.0072463768115942065,90646.59111631809,41273.97190533974,31.919999999999995,153.23639128475915,0.3478260869565219,5.4853090267698805,5.833135113726402
