error_distribution,day,avg_price,price_volatility,milp_net_profit,ppo_net_profit,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_exec_time,ppo_exec_time,milp_utilization,ppo_utilization,milp_cumulative,ppo_cumulative,milp_throughput_cum,ppo_throughput_cum,ppo_arbitrage_throughput,ppo_activation_throughput,ppo_total_throughput
uniform,1,95.55813683562333,23.791233636978447,4432.525444733373,1683.9696202066548,176.602244733373,25.552123245646904,4355.9232,1668.8143052109772,100.0,10.39680824996943,0.0,2722.452,0.0,11.123696664493858,1430.1461421702707,227.5444663762125,0.3689098358154297,0.022442102432250977,0.5,0.009259259259259257,4432.525444733373,1683.9696202066548,1.52,0.44444444444444436,0.44444444444444436,4.546023515540883,4.990467959985327
uniform,2,82.08723996277698,22.38376505555918,4018.201979283368,2273.7570756554574,192.98229928336693,28.489988862281812,3925.219680000001,2262.939827272726,100.0,17.672740479550352,0.0,2453.2623000000012,0.0,21.00429262505483,2003.0938571413,238.8416775063709,0.12101864814758301,0.023079872131347656,0.5,0.009259259259259257,8450.72742401674,3957.726695862112,3.04,0.8888888888888887,0.44444444444444436,8.038470985739725,8.48291543018417
uniform,3,81.77862283174728,19.27722629490675,4029.5937115626657,1696.7807279310325,177.5972315626651,25.992607987679868,3951.9964800000007,1683.264136874137,100.0,12.476016930784338,0.0,2469.9977999999996,0.0,37.07175714412078,1427.9017387406054,218.29064098941106,0.12750554084777832,0.020006656646728516,0.5,0.009259259259259257,12480.321135579406,5654.507423793145,4.5600000000000005,1.333333333333333,0.44444444444444436,5.544043682332038,5.988488126776483
uniform,4,89.42705178675055,22.94887910050355,4443.993837045388,1695.377780210283,196.52503704538722,30.59947661131769,4347.4688000000015,1675.2005959562498,100.0,10.422292357284455,0.0,2717.1680000000006,0.0,10.112451513176236,1437.543678066861,227.5444663762125,0.0911092758178711,0.021994352340698242,0.5,0.009259259259259257,16924.314972624794,7349.885204003428,6.08,1.7777777777777775,0.44444444444444436,4.558255887052095,5.0027003314965395
uniform,5,89.73922861852304,20.97342098605987,4449.089235170441,2201.733001387956,191.08123517044018,29.909150451517526,4358.008000000001,2187.259485048666,100.0,15.435634112228074,0.0,2723.7549999999997,0.0,15.781852467592437,1951.257112975707,220.2205196053667,0.10242676734924316,0.022899866104125977,0.5,0.009259259259259257,21373.404207795233,9551.618205391384,7.6,2.222222222222222,0.44444444444444436,6.964659929425031,7.409104373869476
uniform,6,88.19691199516744,22.08783812762239,4422.790292430458,1994.8576128828465,187.94549243045796,25.67998330308255,4334.8448,1983.5406869379663,100.0,14.363057358202182,0.0,2709.2779999999993,0.0,37.07175714412078,1728.1782888044345,218.29064098941106,0.11230063438415527,0.024637699127197266,0.5,0.009259259259259257,25796.19450022569,11546.47581827423,9.12,2.666666666666666,0.44444444444444436,6.449823087492603,6.894267531937047
uniform,7,89.29004388564353,24.373765168004773,4428.775118838437,1942.4735483118284,181.68871883843732,26.47670763363876,4347.0864,1927.9873068754484,100.0,11.990466197258892,0.0,2716.929,0.0,10.112451513176236,1690.3303889860597,227.5444663762125,0.10861492156982422,0.02605128288269043,0.5,0.009259259259259257,30224.969619064126,13488.949366586057,10.639999999999999,3.1111111111111103,0.44444444444444436,5.3109793302398245,5.755423774684269
uniform,8,90.98888547132698,24.361042792644177,4459.194690142607,1821.044999237055,185.76109014260666,25.9529625162323,4373.4336,1806.0610398744523,100.0,10.969003153629586,0.0,2733.396,0.0,8.417078165150741,1740.713317467992,56.93064424130961,0.11458921432495117,0.021005868911743164,0.5,0.009259259259259257,34684.16430920673,15309.994365823113,12.159999999999998,3.5555555555555545,0.44444444444444436,4.820677069297757,5.265121513742201
uniform,9,79.3093697011217,19.690341863265832,4008.517807544944,1769.7858166056446,166.00660754494248,24.41519620782263,3942.5112000000013,1759.135031617614,100.0,13.764411219792104,0.0,2464.0695000000005,0.0,21.00429262505483,1499.2890614861883,238.8416775063709,0.10131359100341797,0.02196812629699707,0.5,0.009259259259259257,38692.682116751675,17079.780182428756,13.679999999999998,3.9999999999999987,0.44444444444444436,6.162472941055765,6.60691738550021
uniform,10,80.47458712028997,20.492507965523867,3999.8625975933473,1848.7572484553066,166.689797593347,25.11843875093239,3933.1728000000007,1837.9785018244115,100.0,14.339692120037393,0.0,2458.2329999999997,0.0,21.00429262505483,1655.2074622546825,161.7667469446742,0.06702995300292969,0.01876044273376465,0.5,0.009259259259259257,42692.54471434502,18928.537430884062,15.199999999999998,4.444444444444443,0.44444444444444436,6.438607773173505,6.88305221761795
uniform,11,85.71444573567375,23.441018507847307,4440.80878040843,2266.128020459208,172.4247804084287,20.86093366603263,4368.384000000001,2262.939827272726,100.0,17.672740479550352,0.0,2730.2400000000007,0.0,21.00429262505483,2003.0938571413,238.8416775063709,0.11839771270751953,0.0215761661529541,0.5,0.009259259259259257,47133.35349475345,21194.66545134327,16.72,4.8888888888888875,0.44444444444444436,8.038470985739725,8.48291543018417
