error_distribution,day,avg_price,price_volatility,milp_net_profit,ppo_net_profit,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_exec_time,ppo_exec_time,milp_utilization,ppo_utilization,milp_cumulative,ppo_cumulative,milp_throughput_cum,ppo_throughput_cum,ppo_arbitrage_throughput,ppo_activation_throughput,ppo_total_throughput
uniform,1,95.55813683562333,23.791233636978447,4432.525444733373,2529.007311662204,176.602244733373,121.21562759490071,4355.9232,2422.2395074507835,100.0,14.447823383480134,0.0,2722.452,0.0,0.0,2422.2395074507835,0.0,1.036938190460205,0.03668951988220215,0.5,0.03166666666666666,4432.525444733373,2529.007311662204,1.52,1.5199999999999998,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,2,82.08723996277698,22.38376505555918,4018.201979283368,2505.4317341344054,192.98229928336693,97.64005006710227,3925.219680000001,2422.2395074507835,100.0,14.447823383480134,0.0,2453.2623000000012,0.0,0.0,2422.2395074507835,0.0,0.08469343185424805,0.03769874572753906,0.5,0.03166666666666666,8450.72742401674,5034.439045796609,3.04,3.0399999999999996,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,3,81.77862283174728,19.27722629490675,4029.5937115626657,2506.8160963096893,177.5972315626651,99.0244122423858,3951.9964800000007,2422.2395074507835,100.0,14.447823383480134,0.0,2469.9977999999996,0.0,0.0,2422.2395074507835,0.0,0.15291237831115723,0.04394078254699707,0.5,0.03166666666666666,12480.321135579406,7541.255142106298,4.5600000000000005,4.56,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,4,89.42705178675055,22.94887910050355,4443.993837045388,2516.771595309467,196.52503704538722,108.97991124216394,4347.4688000000015,2422.2395074507835,100.0,14.447823383480134,0.0,2717.1680000000006,0.0,0.0,2422.2395074507835,0.0,0.09626936912536621,0.040045738220214844,0.5,0.03166666666666666,16924.314972624794,10058.026737415765,6.08,6.079999999999999,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,5,89.73922861852304,20.97342098605987,4449.089235170441,2522.356485992115,191.08123517044018,114.56480192481138,4358.008000000001,2422.2395074507835,100.0,14.447823383480134,0.0,2723.7549999999997,0.0,0.0,2422.2395074507835,0.0,0.10460400581359863,0.05552268028259277,0.5,0.03166666666666666,21373.404207795233,12580.38322340788,7.6,7.599999999999999,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,6,88.19691199516744,22.08783812762239,4422.790292430458,2513.3580449286974,187.94549243045796,105.56636086139386,4334.8448,2422.2395074507835,100.0,14.447823383480134,0.0,2709.2779999999993,0.0,0.0,2422.2395074507835,0.0,0.11789727210998535,0.05443120002746582,0.5,0.03166666666666666,25796.19450022569,15093.741268336576,9.12,9.12,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,7,89.29004388564353,24.373765168004773,4428.775118838437,2509.6343168655453,181.68871883843732,101.8426327982418,4347.0864,2422.2395074507835,100.0,14.447823383480134,0.0,2716.929,0.0,0.0,2422.2395074507835,0.0,0.10698890686035156,0.030505657196044922,0.5,0.03166666666666666,30224.969619064126,17603.37558520212,10.639999999999999,10.639999999999999,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,8,90.98888547132698,24.361042792644177,4459.194690142607,2518.520884768968,185.76109014260666,110.72920070166455,4373.4336,2422.2395074507835,100.0,14.447823383480134,0.0,2733.396,0.0,0.0,2422.2395074507835,0.0,0.0993807315826416,0.04410243034362793,0.5,0.03166666666666666,34684.16430920673,20121.89646997109,12.159999999999998,12.159999999999998,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,9,79.3093697011217,19.690341863265832,4008.517807544944,2509.1328361685423,166.00660754494248,101.34115210123908,3942.5112000000013,2422.2395074507835,100.0,14.447823383480134,0.0,2464.0695000000005,0.0,0.0,2422.2395074507835,0.0,0.08003425598144531,0.03600168228149414,0.5,0.03166666666666666,38692.682116751675,22631.02930613963,13.679999999999998,13.679999999999998,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,10,80.47458712028997,20.492507965523867,3999.8625975933473,2510.4784612378644,166.689797593347,102.68677717056127,3933.1728000000007,2422.2395074507835,100.0,14.447823383480134,0.0,2458.2329999999997,0.0,0.0,2422.2395074507835,0.0,0.1071164608001709,0.04378986358642578,0.5,0.03166666666666666,42692.54471434502,25141.507767377494,15.199999999999998,15.199999999999998,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,11,85.71444573567375,23.441018507847307,4440.80878040843,2514.569811427082,172.4247804084287,106.77812735977892,4368.384000000001,2422.2395074507835,100.0,14.447823383480134,0.0,2730.2400000000007,0.0,0.0,2422.2395074507835,0.0,0.08673286437988281,0.043077945709228516,0.5,0.03166666666666666,47133.35349475345,27656.077578804576,16.72,16.72,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,12,88.01024999731855,20.564409416886882,4445.633443107035,2518.8929303996083,170.1150431070354,111.10124633230488,4375.5184,2422.2395074507835,100.0,14.447823383480134,0.0,2734.699,0.0,0.0,2422.2395074507835,0.0,0.10133504867553711,0.04660677909851074,0.5,0.03166666666666666,51578.986937860485,30174.970509204184,18.24,18.24,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,13,86.59660289117387,22.350084450024116,4435.373808786579,2514.283177427514,179.61380878657914,106.49149336021092,4355.759999999999,2422.2395074507835,100.0,14.447823383480134,0.0,2722.3499999999995,0.0,0.0,2422.2395074507835,0.0,0.08066654205322266,0.040985822677612305,0.5,0.03166666666666666,56014.360746647064,32689.2536866317,19.759999999999998,19.759999999999998,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,14,88.27578401602047,19.68353494201407,4438.798752919296,2521.8709773731534,179.3091529192951,114.07929330585014,4359.489600000001,2422.2395074507835,100.0,14.447823383480134,0.0,2724.6809999999996,0.0,0.0,2422.2395074507835,0.0,0.09204936027526855,0.04809093475341797,0.5,0.03166666666666666,60453.15949956636,35211.12466400485,21.279999999999998,21.279999999999998,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,15,85.33888045225613,23.689810820613708,4439.929695465281,2510.987778351643,189.11369546528118,103.19609428433978,4350.816,2422.2395074507835,100.0,14.447823383480134,0.0,2719.26,0.0,0.0,2422.2395074507835,0.0,0.1004185676574707,0.07567620277404785,0.5,0.03166666666666666,64893.08919503164,37722.11244235649,22.799999999999997,22.799999999999997,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,16,77.4565413339472,19.320176277694465,3988.460097158692,2501.643130969347,147.481057158691,93.8514469020437,3940.979040000001,2422.2395074507835,100.0,14.447823383480134,0.0,2463.111900000001,0.0,0.0,2422.2395074507835,0.0,0.15521240234375,0.057935237884521484,0.5,0.03166666666666666,68881.54929219034,40223.755573325834,24.319999999999997,24.319999999999997,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,17,76.7688835292059,21.79433135686027,4023.8293378894086,2506.7652675405366,171.83285788940782,98.97358347323346,3951.9964800000007,2422.2395074507835,100.0,14.447823383480134,0.0,2469.9977999999996,0.0,0.0,2422.2395074507835,0.0,0.16450762748718262,0.06743311882019043,0.5,0.03166666666666666,72905.37863007974,42730.52084086637,25.839999999999996,25.839999999999996,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,18,87.06897422060221,22.364422236755967,4433.261606782943,2514.243358353258,187.49520678294178,106.45167428595478,4345.766400000001,2422.2395074507835,100.0,14.447823383480134,0.0,2716.1040000000007,0.0,0.0,2422.2395074507835,0.0,0.13427233695983887,0.03699898719787598,0.5,0.03166666666666666,77338.64023686267,45244.76419921962,27.359999999999996,27.359999999999996,1.5199999999999998,5.414955224070464,6.934955224070464
uniform,19,82.95392994050128,24.628405271333843,4433.787725530692,2510.3845588257877,177.48212553069246,102.59287475848434,4356.3056,2422.2395074507835,100.0,14.447823383480134,0.0,2722.6910000000003,0.0,0.0,2422.2395074507835,0.0,0.08304882049560547,0.047388315200805664,0.5,0.03166666666666666,81772.42796239337,47755.14875804541,28.879999999999995,28.879999999999995,1.5199999999999998,5.414955224070464,6.934955224070464
