error_distribution,day,avg_price,price_volatility,milp_net_profit,ppo_net_profit,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_exec_time,ppo_exec_time,milp_utilization,ppo_utilization,milp_cumulative,ppo_cumulative,milp_throughput_cum,ppo_throughput_cum,ppo_arbitrage_throughput,ppo_activation_throughput,ppo_total_throughput
uniform,1,95.55813683562333,23.791233636978447,4432.525444733373,3045.491012581616,176.602244733373,0.0,4355.9232,3064.7564913288666,100.0,19.265478747250494,0.0,2712.861324872463,0.0,23.340278856436264,3041.4162124724303,0.0,0.5761210918426514,0.08693432807922363,0.5,0.0,4432.525444733373,3045.491012581616,1.52,0.0,0.0,9.247429798680237,9.247429798680237
uniform,2,82.08723996277698,22.38376505555918,4018.201979283368,3045.491012581616,192.98229928336693,0.0,3925.219680000001,3064.7564913288666,100.0,19.265478747250494,0.0,2440.645228477832,0.0,23.340278856436264,3041.4162124724303,0.0,0.14525127410888672,0.06119537353515625,0.5,0.0,8450.72742401674,6090.982025163232,3.04,0.0,0.0,9.247429798680237,9.247429798680237
uniform,3,81.77862283174728,19.27722629490675,4029.5937115626657,3045.491012581616,177.5972315626651,0.0,3951.9964800000007,3064.7564913288666,100.0,19.265478747250494,0.0,2457.2648281097363,0.0,23.340278856436264,3041.4162124724303,0.0,0.16582894325256348,0.0440218448638916,0.5,0.0,12480.321135579406,9136.473037744847,4.5600000000000005,0.0,0.0,9.247429798680237,9.247429798680237
uniform,4,89.42705178675055,22.94887910050355,4443.993837045388,3045.491012581616,196.52503704538722,0.0,4347.4688000000015,3064.7564913288666,100.0,19.265478747250494,0.0,2744.363555764896,0.0,23.340278856436264,3041.4162124724303,0.0,0.11238503456115723,0.04487729072570801,0.5,0.0,16924.314972624794,12181.964050326464,6.08,0.0,0.0,9.247429798680237,9.247429798680237
uniform,5,89.73922861852304,20.97342098605987,4449.089235170441,3045.491012581616,191.08123517044018,0.0,4358.008000000001,3064.7564913288666,100.0,19.265478747250494,0.0,2714.6982128490913,0.0,23.340278856436264,3041.4162124724303,0.0,0.10790610313415527,0.04350113868713379,0.5,0.0,21373.404207795233,15227.45506290808,7.6,0.0,0.0,9.247429798680237,9.247429798680237
uniform,6,88.19691199516744,22.08783812762239,4422.790292430458,3045.491012581616,187.94549243045796,0.0,4334.8448,3064.7564913288666,100.0,19.265478747250494,0.0,2705.2994636124063,0.0,23.340278856436264,3041.4162124724303,0.0,0.13281011581420898,0.04145169258117676,0.5,0.0,25796.19450022569,18272.946075489697,9.12,0.0,0.0,9.247429798680237,9.247429798680237
uniform,7,89.29004388564353,24.373765168004773,4460.875052874794,3045.491012581616,196.27825287479357,0.0,4364.5968,3064.7564913288666,100.0,19.265478747250494,0.0,2728.9308583484035,0.0,23.340278856436264,3041.4162124724303,0.0,0.11326813697814941,0.0473024845123291,0.5,0.0,30257.069553100486,21318.437088071314,10.639999999999999,0.0,0.0,9.247429798680237,9.247429798680237
uniform,8,90.98888547132698,24.361042792644177,4455.275606870134,3045.491012581616,183.54440687013323,0.0,4371.7312,3064.7564913288666,100.0,19.265478747250494,0.0,2728.6168622332443,0.0,23.340278856436264,3041.4162124724303,0.0,0.1154184341430664,0.04828357696533203,0.5,0.0,34712.34515997062,24363.92810065293,12.159999999999998,0.0,0.0,9.247429798680237,9.247429798680237
uniform,9,79.3093697011217,19.690341863265832,4008.517807544944,3045.491012581616,166.00660754494248,0.0,3942.5112000000013,3064.7564913288666,100.0,19.265478747250494,0.0,2465.337792669387,0.0,23.340278856436264,3041.4162124724303,0.0,0.12749791145324707,0.04528403282165527,0.5,0.0,38720.86296751556,27409.419113234548,13.679999999999998,0.0,0.0,9.247429798680237,9.247429798680237
uniform,10,80.47458712028997,20.492507965523867,3999.8625975933473,3045.491012581616,166.689797593347,0.0,3933.1728000000007,3064.7564913288666,100.0,19.265478747250494,0.0,2451.356337046152,0.0,23.340278856436264,3041.4162124724303,0.0,0.11495590209960938,0.041504859924316406,0.5,0.0,42720.72556510891,30454.910125816165,15.199999999999998,0.0,0.0,9.247429798680237,9.247429798680237
