error_distribution,day,avg_price,price_volatility,milp_net_profit,ppo_net_profit,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_exec_time,ppo_exec_time,milp_utilization,ppo_utilization,milp_cumulative,ppo_cumulative,milp_throughput_cum,ppo_throughput_cum,ppo_arbitrage_throughput,ppo_activation_throughput,ppo_total_throughput
uniform,1,95.55813683562333,23.791233636978447,4445.973585984244,2058.626156275521,184.0599859842439,-19.997313844419327,4361.9136,2094.4654944409513,100.0,15.842024321010731,0.0,2716.475540025816,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.4661228656768799,0.02053213119506836,0.5,0.0072463768115942065,4445.973585984244,2058.626156275521,1.52,7.6041716740851495,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,2,82.08723996277698,22.38376505555918,4012.416082324751,2107.8677336718774,180.75672232474994,44.20860340698903,3931.6593600000015,2079.961592064936,100.0,16.302461800047528,0.0,2445.0415708830838,0.0,23.34768853492425,1942.8227706228054,113.79113290720663,0.11368560791015625,0.014007091522216797,0.5,0.014367816091954025,8458.389668308995,4166.493889947398,3.04,15.429353338107962,0.6896551724137931,7.135526491609019,7.8251816640228125
uniform,3,81.77862283174728,19.27722629490675,4017.0129718828284,2057.346810069378,166.06481188282757,40.333357222261874,3950.948160000001,2033.0798558575223,100.0,16.06640301040638,0.0,2456.307555967667,0.0,23.34768853492425,1895.9410344153916,113.79113290720663,0.1425766944885254,0.014107227325439453,0.5,0.014367816091954025,12475.402640191824,6223.840700016776,4.5600000000000005,23.141226783103022,0.6896551724137931,7.022218272581268,7.711873444995062
uniform,4,89.42705178675055,22.94887910050355,4438.853892480222,2111.141076730726,190.80269248022137,47.48194646583781,4348.051200000001,2079.961592064936,100.0,16.302461800047528,0.0,2744.62554298729,0.0,23.34768853492425,1942.8227706228054,113.79113290720663,0.12221884727478027,0.017535924911499023,0.5,0.014367816091954025,16914.256532672047,8334.981776747503,6.08,30.966408447125836,0.6896551724137931,7.135526491609019,7.8251816640228125
uniform,5,89.73922861852304,20.97342098605987,4445.786678484813,1985.879722388332,181.20587848481313,-23.407161222926774,4364.5808,2024.8928491426284,100.0,15.60596553136958,0.0,2719.4305911068254,0.0,28.176711746600716,1882.9250044888208,113.79113290720663,0.12275838851928711,0.014997243881225586,0.5,0.0072463768115942065,21360.04321115686,10320.861499135835,7.6,38.45727190218324,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,6,88.19691199516744,22.08783812762239,4418.121742601889,2011.8804144649728,176.7041426018892,-20.097378237195052,4341.4176,2047.5837582335373,100.0,15.60596553136958,0.0,2709.6208009884213,0.0,28.176711746600716,1905.6159135797302,113.79113290720663,0.1352090835571289,0.02111339569091797,0.5,0.0072463768115942065,25778.164953758747,12332.741913600808,9.12,45.94813535724064,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,7,89.29004388564353,24.373765168004773,4451.179743556305,2057.9025684936146,193.15574355630423,-20.720901626326,4358.024,2094.4654944409513,100.0,15.842024321010731,0.0,2725.5340883627186,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.15115714073181152,0.023897886276245117,0.5,0.0072463768115942065,30229.344697315053,14390.644482094423,10.639999999999999,53.55230703132579,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,8,90.98888547132698,24.361042792644177,4456.616345884401,2058.312455976802,184.30274588440045,-20.311014143138333,4372.3136,2094.4654944409513,100.0,15.842024321010731,0.0,2727.46456163418,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.10772132873535156,0.02053380012512207,0.5,0.0072463768115942065,34685.96104319945,16448.956938071227,12.159999999999998,61.15647870541094,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,9,79.3093697011217,19.690341863265832,4001.0690531619293,2101.544779552889,164.997533161928,37.88564928800064,3936.071520000001,2079.961592064936,100.0,16.302461800047528,0.0,2461.8403737518056,0.0,23.34768853492425,1942.8227706228054,113.79113290720663,0.13629651069641113,0.02484917640686035,0.5,0.014367816091954025,38687.030096361384,18550.501717624116,13.679999999999998,68.98166036943375,0.6896551724137931,7.135526491609019,7.8251816640228125
uniform,10,80.47458712028997,20.492507965523867,4002.876764978887,2033.788975023573,163.26428497888577,-19.65790858768623,3939.612480000001,2069.0528491426285,100.0,15.60596553136958,0.0,2456.3977701495214,0.0,28.176711746600716,1927.0850044888207,113.79113290720663,0.14141583442687988,0.023092985153198242,0.5,0.0072463768115942065,42689.90686134027,20584.29069264769,15.199999999999998,76.47252382449115,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,11,85.71444573567375,23.441018507847307,4433.772065152001,2062.29752203348,172.5432651519992,-16.32594808646033,4361.228800000002,2094.4654944409513,100.0,15.842024321010731,0.0,2735.590746140563,0.0,28.176711746600716,1952.497649787144,113.79113290720663,0.12610149383544922,0.014991521835327148,0.5,0.0072463768115942065,47123.67892649227,22646.58821468117,16.72,84.0766954985763,0.3478260869565219,7.256345587128628,7.6041716740851495
uniform,12,88.01024999731855,20.564409416886882,4442.353579025419,2010.9573133409501,173.99037902541806,-21.020479361217614,4368.363200000001,2047.5837582335373,100.0,15.60596553136958,0.0,2736.0449708225083,0.0,28.176711746600716,1905.6159135797302,113.79113290720663,0.14149141311645508,0.01699519157409668,0.5,0.0072463768115942065,51566.03250551769,24657.54552802212,18.24,91.5675589536337,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,13,86.59660289117387,22.350084450024116,4433.233227102513,2011.5535302206079,185.21082710251454,-20.424262481560035,4348.022399999999,2047.5837582335373,100.0,15.60596553136958,0.0,2714.7931864195407,0.0,28.176711746600716,1905.6159135797302,113.79113290720663,0.11909103393554688,0.01467132568359375,0.5,0.0072463768115942065,55999.2657326202,26669.09905824273,19.759999999999998,99.05842240869109,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,14,88.27578401602047,19.68353494201407,4431.55118877556,1991.0348983204801,178.05198877555998,-18.251985290778727,4353.4992,2024.8928491426284,100.0,15.60596553136958,0.0,2741.6110783873405,0.0,28.176711746600716,1882.9250044888208,113.79113290720663,0.1282360553741455,0.01478433609008789,0.5,0.0072463768115942065,60430.81692139576,28660.133956563208,21.279999999999998,106.54928586374848,0.3478260869565219,7.143037368100877,7.490863455057399
uniform,15,85.33888045225613,23.689810820613708,4440.508051989447,2037.2588530023556,187.94485198944724,-16.188030608903375,4352.5632,2069.0528491426285,100.0,15.60596553136958,0.0,2712.944389245445,0.0,28.176711746600716,1927.0850044888207,113.79113290720663,0.14347338676452637,0.020045042037963867,0.5,0.0072463768115942065,64871.324973385206,30697.392809565565,22.799999999999997,114.04014931880587,0.3478260869565219,7.143037368100877,7.490863455057399
